Title,Status,# Rooms,Area,# Car Spots,Condominium Fee,City,Neighborhood,Price,Description,URL
111,House_AD,For rent,,40m²,,R$ 0,Jaboatão dos Guararapes,Piedade,R$ 1.600.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/flat-para-aluguel-possui-40-m2-vista-para-o-mar-1-quarto-em-piedade-jaboatao-dos-guarara-999294991
112,House_AD,For sale,4,171m²,3,R$ 1.000,Recife,Parnamirim,R$ 1.700.000.,"House in Parnamirim, Recife",https://pe.olx.com.br/grande-recife/imoveis/lindo-apto-mobiliado-e-decorado-com-171-metros-com-4-quartos-em-parnamirim-recife-pe-1002545802
113,House_AD,For sale,4,150m²,5,R$ 1.250,Jaboatão dos Guararapes,Piedade,R$ 920.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-150-metros-quadrados-com-4-quartos-1012403715
114,House_AD,For sale,3,230m²,3,R$ 0,Paulista,Maria Farinha,R$ 680.000.,"House in Maria Farinha, Paulista",https://pe.olx.com.br/grande-recife/imoveis/casa--907563406
115,House_AD,For sale,2,60m²,,R$ 0,Igarassu,Monjope,R$ 139.000.,"House in Monjope, Igarassu",https://pe.olx.com.br/grande-recife/imoveis/casa-para-venda-com-60-metros-quadrados-2-quartos-em-monjope-igarassu-942171452
116,House_AD,For sale,2,49m²,,R$ 0,Olinda,Peixinhos,R$ 200.000.,"House in Peixinhos, Olinda",https://pe.olx.com.br/grande-recife/imoveis/casa--907558677
117,House_AD,For sale,2,48m²,,R$ 0,Abreu e Lima,Planalto,R$ 126.000.,"House in Planalto, Abreu e Lima",https://pe.olx.com.br/grande-recife/imoveis/condominio-club-excelente-opcao-para-comprar-sem-entrada-983580053
118,House_AD,For sale,2,50m²,,R$ 0,Igarassu,Centro,R$ 150.000.,"House in Centro, Igarassu",https://pe.olx.com.br/grande-recife/imoveis/casa-para-venda-possui-50-metros-quadrados-com-2-quartos-em-igarassu-igarassu-pernambu-986381512
119,House_AD,For sale,2,60m²,,R$ 0,Igarassu,Cruz do Rebouças,R$ 150.000.,"House in Cruz do Rebouças, Igarassu",https://pe.olx.com.br/grande-recife/imoveis/lindo-imovel-com-otima-localizacao-em-cruz-de-reboucas-947137170
120,House_AD,For sale,3,78m²,,R$ 840,Recife,Prado,R$ 260.000.,"House in Prado, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-a-venda-3-quartos-1-vaga-prado-recife-pe-985508763
121,House_AD,For sale,2,10m²,,R$ 0,Olinda,Fragoso,R$ 180.000.,"House in Fragoso, Olinda",https://pe.olx.com.br/grande-recife/imoveis/residencial-vitoria-vii-907564157
122,House_AD,For rent,3,72m²,,R$ 200,Olinda,Jardim Atlântico,R$ 900.,"House in Jardim Atlântico, Olinda",https://pe.olx.com.br/grande-recife/imoveis/alugo-otimo-apartamento-em-jardim-atlantico-olinda-1015453934
123,House_AD,For rent,,,,,Olinda,Bairro Novo,R$ 1.499.,"House in Bairro Novo, Olinda",https://pe.olx.com.br/grande-recife/imoveis/fmo-a-1-quadra-flat-mobiliado-na-quadra-do-mar-1015453877
124,House_AD,For sale,3,113m²,2,R$ 1.125,Cabo de Santo Agostinho,Paiva,R$ 970.000.,"House in Paiva, Cabo de Santo Agostinho",https://pe.olx.com.br/grande-recife/imoveis/apartamento-a-venda-em-cabo-de-santo-agostinho-pe-996403012
125,House_AD,,,442m²,,R$ 800,Cabo de Santo Agostinho,Paiva,R$ 850.000.,"House in Paiva, Cabo de Santo Agostinho",https://pe.olx.com.br/grande-recife/terrenos/terreno-a-venda-no-bairro-paiva-cabo-de-santo-agostinho-pe-989594801
126,House_AD,For sale,4,167m²,2,R$ 0,Recife,Boa Viagem,R$ 500.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/excelente-4quartos-no-coracao-de-boa-viagem-929777439
127,House_AD,For sale,4,195m²,2,R$ 1.400,Recife,Boa Viagem,R$ 1.200.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-4-quartos-a-venda-195m-por-r-1-200-000-boa-viagem-recife-pe-978289139
128,House_AD,For sale,3,220m²,3,R$ 1.930,Recife,Boa Viagem,R$ 2.700.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-beira-mar-com-3-suites-andar-alto-a-venda-220-m-por-r-2-700-000-boa-via-975334321
129,House_AD,,,39m²,,R$ 0,Recife,Pina,R$ 5.000.,"House in Pina, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/empresarial-itc-sala-comercial-para-alugar-39m-por-r-5-mil-mes-pina-recife-pe-978289087
130,House_AD,For sale,3,85m²,2,R$ 950,Recife,Casa Amarela,R$ 534.000.,"House in Casa Amarela, Recife",https://pe.olx.com.br/grande-recife/imoveis/3-quartos-dos-sonhos-em-parnamirim-914954550
131,House_AD,For sale,3,65m²,,R$ 450,Jaboatão dos Guararapes,Candeias,R$ 320.000.,"House in Candeias, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-3-quartos-para-vender-em-candeias-991126687
132,House_AD,For sale,2,47m²,,R$ 465,Recife,Boa Viagem,R$ 350.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-02-quartos-para-vender-em-boa-viagem-edificio-ideal-prince-999980737
133,House_AD,,,400m²,,R$ 0,Recife,Imbiribeira,R$ 6.000.,"House in Imbiribeira, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/casa-comercial-na-imbiribeira-988610585
134,House_AD,,,5000m²,,R$ 0,Recife,Ibura,R$ 90.000.,"House in Ibura, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/galpao-no-ibura-5-000m-988610510
135,House_AD,For sale,3,65m²,5,R$ 0,Recife,Boa Viagem,R$ 480.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-com-65-metros-quadrados-com-3-quartos-em-boa-viagem-recife-pe-992865405
136,House_AD,,,400m²,,R$ 0,Recife,Imbiribeira,R$ 6.000.,"House in Imbiribeira, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/casa-comercial-na-imbiribeira-988610585
137,House_AD,,,5000m²,,R$ 0,Recife,Ibura,R$ 90.000.,"House in Ibura, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/galpao-no-ibura-5-000m-988610510
138,House_AD,For sale,3,65m²,5,R$ 0,Recife,Boa Viagem,R$ 480.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-com-65-metros-quadrados-com-3-quartos-em-boa-viagem-recife-pe-992865405
139,House_AD,For rent,3,61m²,,R$ 0,Recife,Casa Amarela,R$ 2.500.,"House in Casa Amarela, Recife",https://pe.olx.com.br/grande-recife/imoveis/edf-luar-do-sitio-1012054037
140,House_AD,For sale,4,291m²,3,R$ 0,Recife,Boa Viagem,R$ 700.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/casa-para-venda-possui-230-metros-quadrados-com-4-quartos-em-boa-viagem-recife-pe-996861731
141,House_AD,For rent,4,183m²,3,R$ 0,Cabo de Santo Agostinho,Paiva,R$ 8.990.,"House in Paiva, Cabo de Santo Agostinho",https://pe.olx.com.br/grande-recife/imoveis/oportunidade-de-aluguel-na-reserva-do-paiva-condominio-varanda-do-parque-mobiliado-e-ta-1010262407
142,House_AD,For sale,4,365m²,4,R$ 0,Cabo de Santo Agostinho,Paiva,R$ 2.300.000.,"House in Paiva, Cabo de Santo Agostinho",https://pe.olx.com.br/grande-recife/imoveis/exclusivo-apartamento-jardim-mobiliado-a-venda-no-condominio-varanda-do-parque-na-reserva-951213398
143,House_AD,For sale,2,45m²,,,Recife,Encruzilhada,R$ 289.159.,"House in Encruzilhada, Recife",https://pe.olx.com.br/grande-recife/imoveis/mt-edf-rafaela-goncalves-2-quartos-1-suite-45-27m-1-vaga-encruzilhada-mobiliado-1015453271
144,House_AD,For sale,4,690m²,5,,Jaboatão dos Guararapes,Curado,R$ 2.800.000.,"House in Curado, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/sg-mu-vendo-casa-no-condominio-alphaville-francisco-brennand-977875695
145,House_AD,,,38m²,,R$ 444,Recife,Espinheiro,R$ 300.000.,"House in Espinheiro, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/sala-comercial-de-38m-no-espinheiro-ibc-internacional-business-center-recife-andar-al-930766918
146,House_AD,For sale,3,180m²,2,,Recife,Monteiro,R$ 1.750.000.,"House in Monteiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/qt-mu-vendo-lindo-apartamento-no-edf-alameda-imperial-978843609
147,House_AD,For sale,3,66m²,,R$ 0,Jaboatão dos Guararapes,Barra de Jangada,R$ 350.000.,"House in Barra de Jangada, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/03-quartos-candeias-lazer-completo-pronto-pra-morar-comprou-ganhou-um-ano-de-condominio-983204747
148,House_AD,For rent,3,80m²,2,R$ 0,Recife,Boa Viagem,R$ 1.600.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-residencial-em-recife-pe-boa-viagem-1006055745
149,House_AD,,,780m²,,R$ 0,Recife,Passarinho,R$ 2.500.000.,"House in Passarinho, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/galpao-comercial-em-recife-pe-santo-amaro-995332278
150,House_AD,For sale,4,189m²,2,R$ 1.300,Recife,Aflitos,R$ 590.000.,"House in Aflitos, Recife",https://pe.olx.com.br/grande-recife/imoveis/cobertura-para-venda-tem-189-metros-quadrados-com-4-quartos-em-aflitos-recife-pe-923461620
151,House_AD,For sale,4,276m²,2,R$ 0,Recife,Boa Viagem,R$ 1.200.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-residencial-em-recife-pe-boa-viagem-995332348
152,House_AD,For sale,4,136m²,2,R$ 0,Recife,Boa Viagem,R$ 1.180.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-residencial-em-recife-pe-boa-viagem-995332249
153,House_AD,For sale,4,250m²,2,R$ 720,Gravatá,Gravatá Centro,R$ 1.280.000.,"House in Gravatá Centro, Gravatá",https://pe.olx.com.br/grande-recife/imoveis/casa-em-condominio-994013810
154,House_AD,For sale,2,75m²,,,Paulista,Nossa Senhora da Conceição,R$ 170.000.,"House in Nossa Senhora da Conceição, Paulista",https://pe.olx.com.br/grande-recife/imoveis/triplex-2-qtos-e-1-suite-em-pau-amarelo-863792880
155,House_AD,For sale,4,223m²,3,,Recife,Madalena,R$ 950.000.,"House in Madalena, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-com-223-metros-quadrados-com-4-quartos-em-madalena-recife-pe-920359093
156,House_AD,For sale,2,45m²,,R$ 0,Jaboatão dos Guararapes,Piedade,R$ 210.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-45-metros-quadrados-com-2-quartos-1011068060
157,House_AD,For sale,4,136m²,2,R$ 1.100,Recife,Espinheiro,R$ 1.020.000.,"House in Espinheiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-com-136-metros-quadrados-com-4-quartos-em-espinheiro-recife-pe-998579153
158,House_AD,For rent,3,80m²,2,R$ 0,Recife,Boa Viagem,R$ 6.200.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/duplex-para-aluguel-tem-80-metros-quadrados-com-3-quartos-em-boa-viagem-recife-pe-997794203
159,House_AD,For sale,,32m²,,R$ 294,Ipojuca,Nossa Senhora do Ó,R$ 350.000.,"House in Nossa Senhora do Ó, Ipojuca",https://pe.olx.com.br/grande-recife/imoveis/apartamento-flat-em-ipojuca-994840130
160,House_AD,For sale,,,,,Recife,Madalena,R$ 299.500.,"House in Madalena, Recife",https://pe.olx.com.br/grande-recife/imoveis/mobiliado-e-seminovo-150m-mercado-madalena-morar-ou-investir-1015452850
161,House_AD,For sale,,35m²,,R$ 0,Recife,Tamarineira,R$ 300.000.,"House in Tamarineira, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-flat-em-recife-994840049
162,House_AD,For sale,4,145m²,2,R$ 0,Recife,Boa Viagem,R$ 650.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/oportunidade-em-boa-viagem-apto-4-qtos-dep-2-vagas-otima-localizacao-994547087
163,House_AD,For sale,4,200m²,3,R$ 1.900,Recife,Monteiro,R$ 980.000.,"House in Monteiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/condominio-jardins-de-monet-996387587
164,House_AD,For sale,4,221m²,2,R$ 0,Recife,Boa Viagem,R$ 1.650.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-boa-viagem-04-quartos-1006982051
165,House_AD,For sale,3,180m²,2,R$ 0,Olinda,Jardim Atlântico,R$ 750.000.,"House in Jardim Atlântico, Olinda",https://pe.olx.com.br/grande-recife/imoveis/casa-com-piscina-03-quartos-jardim-atlantico-1005666584
166,House_AD,For sale,5,200m²,,R$ 0,Olinda,Ouro Preto,R$ 495.000.,"House in Ouro Preto, Olinda",https://pe.olx.com.br/grande-recife/imoveis/casa-para-venda-possui-200-metros-quadrados-com-5-quartos-em-ouro-preto-olinda-pe-998191525
167,House_AD,For sale,3,67m²,,R$ 560,Recife,Espinheiro,R$ 531.186.,"House in Espinheiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-3-dormitorios-a-venda-66-m-por-r-531-186-00-espinheiro-recife-pe-950959735
168,House_AD,,,130m²,,,Recife,Boa Vista,R$ 1.200.000.,"House in Boa Vista, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/sala-130-m-venda-por-r-1-200-000-00-ou-aluguel-por-r-8-600-00-mes-boa-vista-reci-949857043
169,House_AD,,,46m²,,R$ 0,Recife,Boa Viagem,R$ 4.800.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/sala-para-alugar-46-m-por-r-4-800-mes-boa-viagem-recife-pe-1011887790
170,House_AD,For sale,3,86m²,2,R$ 0,Recife,Boa Viagem,R$ 837.219.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/edificio-maria-satye-996431102
171,House_AD,For sale,3,80m²,2,R$ 500,Recife,Boa Viagem,R$ 650.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-3-dormitorios-a-venda-80-m-por-r-650-000-00-boa-viagem-recife-pe-953086280
172,House_AD,For sale,3,85m²,2,,Recife,Rosarinho,R$ 529.925.,"House in Rosarinho, Recife",https://pe.olx.com.br/grande-recife/imoveis/mt-oportunidade-no-rosarinho-3-quartos-1-suite-com-85m-alameda-santos-dumont-1015452633
173,House_AD,For sale,3,110m²,,R$ 650,Recife,Santo Amaro,R$ 390.000.,"House in Santo Amaro, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-03-quartos-oportunidade-andar-alto-na-rua-da-aurora-953270354
174,House_AD,For sale,3,84m²,,R$ 0,Recife,Torre,R$ 550.000.,"House in Torre, Recife",https://pe.olx.com.br/grande-recife/imoveis/vendo-apartamento-na-torre-com-3-quartos-944017133
175,House_AD,For sale,4,,,,Olinda,Casa Caiada,R$ 759.999.,"House in Casa Caiada, Olinda",https://pe.olx.com.br/grande-recife/imoveis/beira-mar-edf-samsara-c-4qtos-apenas-r-760-1015452506
176,House_AD,For sale,3,85m²,2,R$ 600,Recife,Boa Viagem,R$ 525.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-85-metros-quadrados-com-3-quartos-em-boa-viagem-970866722
177,House_AD,For sale,4,132m²,2,R$ 900,Recife,Boa Viagem,R$ 1.390.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-venda-nascente-132-m2-4-quartos-2-vagas-em-boa-viagem-recife-pe-1002514517
178,House_AD,For sale,4,135m²,2,R$ 1.620,Recife,Boa Viagem,R$ 1.040.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-135-metros-quadrados-com-4-quartos-em-boa-viagem-recife-pe-954882260
179,House_AD,For sale,4,112m²,2,R$ 0,Recife,Torre,R$ 800.000.,"House in Torre, Recife",https://pe.olx.com.br/grande-recife/imoveis/beira-rio-torre-894566510
180,House_AD,For sale,4,223m²,5,R$ 1.900,Recife,Rosarinho,R$ 1.300.000.,"House in Rosarinho, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-223-metros-quadrados-com-4-quartos-em-rosarinho-recife-p-1015452417
181,House_AD,For sale,2,120m²,,,Vitória de Santo Antão,Matriz,R$ 140.000.,"House in Matriz, Vitória de Santo Antão",https://pe.olx.com.br/grande-recife/imoveis/casa-parcelada-1015452401
182,House_AD,,,1800m²,,R$ 0,Jaboatão dos Guararapes,Piedade,R$ 25.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/comercio-e-industria/casa-comercial-para-locacao-em-piedade-986121949
183,House_AD,,,41m²,,R$ 602,Recife,Parnamirim,R$ 270.000.,"House in Parnamirim, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/sala-a-venda-41-m-por-r-270-000-00-parnamirim-recife-pe-992749790
184,House_AD,For sale,3,115m²,,R$ 180,Jaboatão dos Guararapes,Piedade,R$ 300.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-a-venda-no-coracao-de-piedade-3-qtos-1-suite-reformado-moveis-fixos-200m-921995634
185,House_AD,For rent,,45m²,,R$ 0,Recife,Boa Viagem,R$ 2.500.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apto-1-qto-1-wc-sala-2-ambientes-varanda-1-vaga-semi-mobiliado-condominio-completo-921995374
186,House_AD,For sale,2,50m²,,R$ 0,Recife,Iputinga,R$ 263.126.,"House in Iputinga, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-em-recife-iputinga-2-dormitorios-1-banheiro-1-vaga-983264964
187,House_AD,For sale,4,218m²,3,R$ 0,Recife,Pina,R$ 3.000.000.,"House in Pina, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-com-218-metros-quadrados-com-4-quartos-em-boa-viagem-recife-pe-953663341
188,House_AD,For rent,3,150m²,2,R$ 0,Jaboatão dos Guararapes,Candeias,R$ 1.400.,"House in Candeias, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apto-frente-sul-muito-amplo-e-arejado-com-tres-quartos-sendo-1-ste-com-varanda-pilotis-921995778
189,House_AD,,,151m²,,R$ 2.050,Recife,Boa Viagem,R$ 7.500.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/sala-para-alugar-151-m-por-r-10-810-mes-boa-viagem-recife-pe-919606532
190,House_AD,For sale,3,96m²,,R$ 970,Recife,Aflitos,R$ 350.000.,"House in Aflitos, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-3-dormitorios-a-venda-96-m-por-r-350-000-00-aflitos-recife-pe-973328552
191,House_AD,For sale,4,345m²,5,,Camaragibe,Aldeia dos Camarás,R$ 850.000.,"House in Aldeia dos Camarás, Camaragibe",https://pe.olx.com.br/grande-recife/imoveis/excelente-casa-fora-de-condominio-em-aldeia-com-piscina-4-quartos-e-lindo-espaco-gourme-929747726
192,House_AD,For rent,,51m²,2,R$ 0,Recife,Santana,R$ 2.200.,"House in Santana, Recife",https://pe.olx.com.br/grande-recife/imoveis/flat-para-aluguel-andar-alto-nascente-com-51m-1-quarto-2-vagas-em-casa-forte-reci-938744040
193,House_AD,For sale,4,253m²,3,R$ 2.780,Cabo de Santo Agostinho,Paiva,R$ 2.700.000.,"House in Paiva, Cabo de Santo Agostinho",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-253-metros-quadrados-com-4-quartos-992046552
194,House_AD,For rent,,32m²,,R$ 0,Recife,Boa Viagem,R$ 145.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/diarias-a-partir-de-145-00-flat-mobiliado-1-quarto-em-boa-viagem-1002428199
195,House_AD,For sale,2,57m²,,R$ 0,Igarassu,Cruz do Rebouças,R$ 150.000.,"House in Cruz do Rebouças, Igarassu",https://pe.olx.com.br/grande-recife/imoveis/casa-com-2-quartos-a-venda-57-m-por-r-150-000-cruz-do-reboucas-igarassu-pe-919781284
196,House_AD,For sale,4,160m²,2,R$ 0,Olinda,Bairro Novo,R$ 450.000.,"House in Bairro Novo, Olinda",https://pe.olx.com.br/grande-recife/imoveis/excelente-apartamento-160m-04-quartos-nascente-bairro-novo-olinda-938744000
197,House_AD,For sale,2,,,,Recife,Torre,R$ 289.000.,"House in Torre, Recife",https://pe.olx.com.br/grande-recife/imoveis/to-falando-mega-entrada-zero--amelia-884761568
198,House_AD,For sale,4,,,,Gravatá,Cruzeiro,R$ 340.000.,"House in Cruzeiro, Gravatá",https://pe.olx.com.br/grande-recife/imoveis/casa-em-condominio-gravata-pe-1011202299
199,House_AD,For sale,2,46m²,,R$ 0,Recife,Torreão,R$ 287.900.,"House in Torreão, Recife",https://pe.olx.com.br/grande-recife/imoveis/lancamento-noemia-paraiso-2-e-3-quartos-com-suite-no-bairro-torreao-recife-1008935285
200,House_AD,For sale,2,47m²,,,Igarassu,Agamenon Magalhães,R$ 120.000.,"House in Agamenon Magalhães, Igarassu",https://pe.olx.com.br/grande-recife/imoveis/apto-2-quartos-igarassu-914593238
201,House_AD,For sale,2,40m²,,R$ 0,Recife,Boa Viagem,R$ 220.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/lancamento-like-clube-boa-viagem-proximo-do-shopping-recife-02-quartos-com-suite-e-varanda-1008949186
202,House_AD,For sale,2,49m²,,,Recife,Casa Amarela,R$ 369.113.,"House in Casa Amarela, Recife",https://pe.olx.com.br/grande-recife/imoveis/mt-andar-alto-e-nascente-no-diplomata-premium-2-quartos-49m-em-casa-amarela-1015448925
203,House_AD,,,15m²,,R$ 0,Olinda,Casa Caiada,R$ 650.,"House in Casa Caiada, Olinda",https://pe.olx.com.br/grande-recife/comercio-e-industria/oportunidade-de-loja-no-terreo-em-jardim-atlantico-olinda-996784031
204,House_AD,For sale,4,162m²,3,,Recife,Boa Viagem,R$ 1.150.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/edificio-villa-lobos-com-quatro-suites-em-frente-ao-colegio-boa-viagem-e-proximo-ao-santa-936088325
205,House_AD,For sale,4,137m²,2,,Recife,Boa Viagem,R$ 980.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/edificio-maria-irene-com-quatro-quartos-e-a-poucos-metros-da-praia-936088497
206,House_AD,For rent,3,105m²,,,Recife,Boa Viagem,R$ 3.200.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/melhor-boa-viagem-facil-acesso-1002295076
